Series Name,"Series Code","Country Name","Country Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Syrian Arab Republic","SYR","73.11","73.371","73.663","73.967","74.25","74.43","74.412","74.152","73.647","72.938","72.108","71.27","70.55","70.049","69.821","69.908","70.315","70.967","71.779","72.697","73.651"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","St. Vincent and the Grenadines","VCT","70.809","70.882","70.977","71.087","71.208","71.331","71.449","71.554","71.643","71.716","71.776","71.827","71.879","71.939","72.01","72.095","72.193","72.3","72.415","72.534","72.658"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Libya","LBY","70.852","71.038","71.244","71.466","71.693","71.902","72.063","72.155","72.174","72.129","72.044","71.956","71.901","71.907","71.981","72.121","72.311","72.52","72.724","72.913","73.082"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Paraguay","PRY","70.546","70.786","71.023","71.249","71.464","71.667","71.862","72.055","72.251","72.45","72.653","72.86","73.068","73.274","73.473","73.662","73.836","73.992","74.131","74.254","74.363"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Yemen, Rep.","YEM","60.683","61.216","61.781","62.358","62.931","63.481","63.997","64.47","64.892","65.255","65.549","65.768","65.92","66.016","66.066","66.085","66.087","66.086","66.096","66.125","66.181"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Iraq","IRQ","69.082","68.983","68.827","68.636","68.437","68.266","68.157","68.13","68.19","68.34","68.567","68.848","69.148","69.437","69.7","69.929","70.122","70.294","70.454","70.604","70.748"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Grenada","GRD","72.648","72.805","72.929","73.023","73.088","73.123","73.125","73.096","73.038","72.96","72.867","72.768","72.669","72.579","72.503","72.445","72.408","72.388","72.384","72.397","72.426"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Romania","ROU","71.1634146341463","71.1609756097561","71.009756097561","71.309756097561","71.5609756097561","71.9121951219512","72.1634146341463","72.5658536585366","72.5658536585366","73.309756097561","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","74.9121951219512","75.209756097561","75.309756097561","75.3585365853659","75.6073170731707","74.3536585365854"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Estonia","EST","70.4170731707317","70.2585365853659","70.9048780487805","71.3170731707317","71.909756097561","72.5682926829268","72.6914634146341","72.8146341463415","73.7707317073171","74.8243902439024","75.4292682926829","76.2292682926829","76.3268292682927","77.1414634146341","77.0341463414634","77.590243902439","77.6414634146342","78.0926829268293","78.2439024390244","78.6463414634147","78.3463414634146"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Afghanistan","AFG","55.841","56.308","56.784","57.271","57.772","58.29","58.826","59.375","59.93","60.484","61.028","61.553","62.054","62.525","62.966","63.377","63.763","64.13","64.486","64.833","65.173"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Albania","ALB","73.955","74.288","74.579","74.828","75.039","75.228","75.423","75.646","75.912","76.221","76.562","76.914","77.252","77.554","77.813","78.025","78.194","78.333","78.458","78.573","78.686"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Algeria","DZA","70.64","71.116","71.605","72.101","72.594","73.072","73.521","73.936","74.311","74.644","74.938","75.199","75.436","75.661","75.878","76.09","76.298","76.499","76.693","76.88","77.063"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","American Samoa","ASM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Andorra","AND","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Angola","AGO","46.522","47.059","47.702","48.44","49.263","50.165","51.143","52.177","53.243","54.311","55.35","56.33","57.236","58.054","58.776","59.398","59.925","60.379","60.782","61.147","61.487"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Antigua and Barbuda","ATG","73.94","74.171","74.395","74.613","74.821","75.019","75.204","75.376","75.535","75.683","75.823","75.956","76.087","76.218","76.349","76.483","76.617","76.752","76.885","77.016","77.146"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Argentina","ARG","73.576","73.755","73.932","74.107","74.28","74.451","74.62","74.787","74.952","75.116","75.278","75.439","75.598","75.756","75.913","76.068","76.221","76.372","76.52","76.667","76.813"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Armenia","ARM","71.409","71.8","72.112","72.348","72.513","72.626","72.716","72.815","72.946","73.118","73.331","73.572","73.82","74.056","74.273","74.467","74.64","74.797","74.945","75.087","75.224"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Aruba","ABW","73.787","73.853","73.937","74.038","74.156","74.287","74.429","74.576","74.725","74.872","75.017","75.158","75.299","75.441","75.583","75.725","75.868","76.01","76.152","76.293","76.434"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Australia","AUS","79.2341463414634","79.6341463414634","79.9365853658537","80.2390243902439","80.490243902439","80.8414634146341","81.0414634146342","81.2926829268293","81.3951219512195","81.5439024390244","81.6951219512195","81.8951219512195","82.0463414634146","82.1487804878049","82.3","82.4","82.4487804878049","82.5","82.7487804878049","82.9","83.2"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Austria","AUT","78.1268292682927","78.5756097560976","78.6780487804878","78.6317073170732","79.1804878048781","79.3317073170732","79.8804878048781","80.1804878048781","80.4317073170732","80.3317073170732","80.5804878048781","80.9829268292683","80.9365853658537","81.1365853658537","81.490243902439","81.190243902439","81.6414634146342","81.6439024390244","81.6926829268293","81.8951219512195","81.1926829268293"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Azerbaijan","AZE","66.763","67.054","67.391","67.791","68.249","68.747","69.259","69.752","70.201","70.597","70.938","71.234","71.506","71.768","72.022","72.266","72.493","72.693","72.864","73.005","73.123"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bahamas, The","BHS","71.914","71.954","71.977","71.986","71.988","71.987","71.988","71.998","72.022","72.067","72.144","72.263","72.424","72.62","72.847","73.088","73.329","73.554","73.752","73.918","74.053"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bahrain","BHR","74.44","74.635","74.822","74.999","75.167","75.326","75.478","75.625","75.77","75.913","76.057","76.2","76.342","76.484","76.624","76.762","76.899","77.032","77.163","77.292","77.419"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bangladesh","BGD","65.447","65.956","66.43","66.886","67.331","67.773","68.213","68.648","69.072","69.485","69.881","70.256","70.606","70.93","71.231","71.514","71.785","72.052","72.32","72.591","72.868"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Barbados","BRB","77.162","77.362","77.534","77.682","77.808","77.915","78.009","78.097","78.184","78.272","78.364","78.456","78.547","78.633","78.717","78.801","78.888","78.981","79.081","79.19","79.308"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Belarus","BLR","68.9121951219512","68.5073170731707","68.0560975609756","68.5536585365854","68.9560975609756","68.8512195121951","69.4048780487805","70.2073170731707","70.4560975609756","70.4073170731707","70.4048780487805","70.5536585365854","71.9658536585366","72.4707317073171","72.9707317073171","73.6243902439025","73.8268292682927","74.1292682926829","74.1756097560976","74.2268292682927","74.2268292682927"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Belgium","BEL","77.7219512195122","77.9731707317073","78.0756097560976","78.1292682926829","78.8780487804878","78.9804878048781","79.380487804878","79.7829268292683","79.6804878048781","80.0341463414634","80.1829268292683","80.5853658536585","80.3853658536585","80.5878048780488","81.2878048780488","80.9926829268293","81.4390243902439","81.4926829268293","81.5951219512195","81.9951219512195","80.7951219512195"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Belize","BLZ","68.847","69.04","69.272","69.511","69.749","69.998","70.286","70.636","71.059","71.541","72.057","72.57","73.044","73.452","73.782","74.034","74.219","74.365","74.496","74.623","74.754"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Benin","BEN","55.391","55.668","56.025","56.436","56.887","57.355","57.817","58.255","58.654","59.009","59.318","59.59","59.842","60.092","60.345","60.608","60.885","61.174","61.47","61.771","62.077"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bermuda","BMU","77.8853658536585","77.8853658536585","78.0878048780488","78.3341463414634","78.4853658536585","78.6853658536586","78.8878048780488","78.9341463414634","79.2365853658537","79.3884390243903","79.2885365853658","81.1526829268293","81.6778048780488","80.5724390243902","80.7973170731707","81.0121951219512","81.2270731707317","81.4419512195122","81.6517073170732","81.8665853658537","82.0560975609756"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bhutan","BTN","60.884","61.808","62.728","63.624","64.483","65.289","66.031","66.709","67.325","67.882","68.384","68.84","69.263","69.662","70.046","70.419","70.781","71.129","71.46","71.777","72.08"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bolivia","BOL","62.452","63.054","63.64","64.21","64.766","65.312","65.853","66.395","66.937","67.476","68.007","68.521","69.01","69.468","69.891","70.277","70.626","70.945","71.239","71.513","71.771"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bosnia and Herzegovina","BIH","74.403","74.637","74.803","74.941","75.068","75.198","75.342","75.498","75.665","75.844","76.031","76.219","76.401","76.569","76.723","76.865","76.998","77.128","77.262","77.401","77.545"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Botswana","BWA","50.629","50.281","50.232","50.518","51.15","52.13","53.435","54.983","56.679","58.447","60.211","61.91","63.511","64.976","66.265","67.338","68.178","68.812","69.275","69.592","69.793"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Brazil","BRA","70.116","70.462","70.813","71.17","71.531","71.896","72.26","72.618","72.966","73.3","73.619","73.921","74.209","74.483","74.745","74.994","75.23","75.456","75.672","75.881","76.084"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","British Virgin Islands","VGB","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Brunei Darussalam","BRN","72.809","73.076","73.332","73.575","73.801","74.006","74.189","74.351","74.494","74.623","74.74","74.852","74.962","75.075","75.193","75.318","75.45","75.585","75.722","75.86","75.998"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Bulgaria","BGR","71.6634146341463","71.7682926829268","71.8658536585366","72.0658536585366","72.5634146341463","72.5609756097561","72.6121951219512","72.6634146341463","72.9634146341463","73.4121951219512","73.5121951219512","74.1634146341463","74.3146341463415","74.8609756097561","74.4658536585366","74.6146341463415","74.8121951219512","74.8146341463415","74.9634146341464","75.1121951219512","73.6073170731707"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Burkina Faso","BFA","50.489","50.893","51.384","51.956","52.602","53.31","54.063","54.841","55.618","56.377","57.096","57.761","58.374","58.937","59.45","59.919","60.354","60.768","61.174","61.577","61.981"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Burundi","BDI","49.091","49.93","50.81","51.69","52.547","53.369","54.163","54.944","55.721","56.488","57.228","57.925","58.568","59.148","59.665","60.123","60.528","60.898","61.247","61.584","61.916"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cabo Verde","CPV","68.583","69.099","69.557","69.932","70.219","70.424","70.565","70.676","70.786","70.911","71.062","71.243","71.445","71.661","71.886","72.117","72.347","72.57","72.782","72.981","73.166"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cambodia","KHM","58.432","59.335","60.283","61.241","62.186","63.088","63.927","64.697","65.394","66.014","66.56","67.043","67.48","67.888","68.273","68.637","68.977","69.289","69.57","69.823","70.054"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cameroon","CMR","50.993","51.222","51.536","51.908","52.321","52.76","53.215","53.681","54.153","54.627","55.101","55.581","56.073","56.576","57.083","57.583","58.063","58.511","58.921","59.292","59.626"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Canada","CAN","79.1365853658537","79.3390243902439","79.490243902439","79.7414634146342","79.8926829268293","80.1926829268293","80.3439024390244","80.5439024390244","80.6951219512195","80.9951219512195","81.2463414634146","81.4487804878049","81.6487804878049","81.7487804878049","81.8","81.9","81.9","81.9","82.0487804878049","82.0487804878049","81.7487804878049"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cayman Islands","CYM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","82.190243902439","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Central African Republic","CAF","44.19","44.061","44.063","44.182","44.413","44.744","45.158","45.636","46.161","46.719","47.312","47.95","48.638","49.371","50.129","50.881","51.593","52.24","52.805","53.283","53.679"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Chad","TCD","47.713","47.789","47.9","48.057","48.27","48.549","48.907","49.335","49.82","50.346","50.89","51.424","51.928","52.386","52.789","53.137","53.438","53.712","53.977","54.239","54.505"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Channel Islands","CHI","79.037","79.3","79.548","79.795","80.045","80.298","80.553","80.802","81.041","81.268","81.483","81.688","81.883","82.071","82.252","82.429","82.6","82.766","82.928","83.086","83.24"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Chile","CHL","76.366","76.634","76.894","77.146","77.391","77.63","77.865","78.099","78.33","78.558","78.779","78.986","79.176","79.349","79.504","79.646","79.779","79.909","80.042","80.181","80.329"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","China","CHN","71.397","71.732","72.061","72.381","72.689","72.985","73.271","73.553","73.835","74.119","74.409","74.708","75.013","75.321","75.629","75.928","76.21","76.47","76.704","76.912","77.097"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Colombia","COL","72.945","73.241","73.517","73.777","74.026","74.265","74.5","74.732","74.962","75.193","75.424","75.655","75.882","76.105","76.322","76.531","76.732","76.925","77.109","77.287","77.46"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Comoros","COM","59.46","59.529","59.617","59.738","59.904","60.126","60.407","60.734","61.094","61.475","61.862","62.24","62.595","62.922","63.214","63.471","63.7","63.912","64.118","64.321","64.525"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Congo, Dem. Rep.","COD","50.041","50.667","51.385","52.144","52.917","53.675","54.401","55.091","55.743","56.35","56.909","57.427","57.914","58.381","58.828","59.254","59.655","60.026","60.368","60.681","60.971"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Congo, Rep.","COG","52.123","52.517","53.091","53.817","54.667","55.6","56.573","57.541","58.466","59.321","60.093","60.785","61.423","62.022","62.582","63.097","63.556","63.954","64.29","64.57","64.804"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Costa Rica","CRI","77.452","77.601","77.74","77.871","77.996","78.117","78.239","78.362","78.491","78.626","78.769","78.919","79.074","79.234","79.398","79.565","79.738","79.914","80.095","80.279","80.465"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cote d'Ivoire","CIV","49.635","49.495","49.475","49.572","49.788","50.12","50.561","51.091","51.682","52.313","52.964","53.62","54.271","54.906","55.508","56.065","56.567","57.017","57.422","57.783","58.104"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Croatia","HRV","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","77.1268292682927","77.4780487804878","77.2756097560976","78.0219512195122","77.8268292682927","78.0707317073171","78.4243902439025","77.7243902439024"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cuba","CUB","76.699","76.905","77.105","77.303","77.499","77.688","77.864","78.019","78.15","78.256","78.338","78.4","78.446","78.485","78.521","78.561","78.607","78.662","78.726","78.802","78.892"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Curacao","CUW","NA","NA","NA","NA","NA","NA","74.709756097561","75.3634146341464","75.309756097561","76.1560975609756","NA","77.4731707317073","77.5243902439024","77.8268292682927","77.9756097560976","78.0756097560976","77.719512195122","78.0170731707317","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Cyprus","CYP","78.009","78.139","78.264","78.385","78.506","78.63","78.764","78.91","79.071","79.245","79.43","79.621","79.812","79.999","80.178","80.35","80.513","80.672","80.828","80.982","81.135"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Czechia","CZE","74.9682926829268","75.1731707317073","75.2219512195122","75.1707317073171","75.7219512195122","75.9243902439025","76.5243902439024","76.7243902439025","76.9756097560976","77.0780487804878","77.4243902439025","77.8731707317073","78.0756097560976","78.1756097560976","78.8243902439024","78.5780487804878","79.0268292682927","78.9780487804878","79.0292682926829","79.2292682926829","78.2268292682927"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Denmark","DNK","76.5926829268293","76.7926829268293","76.8951219512195","77.1439024390244","77.4926829268293","77.8439024390244","78.0951219512195","78.1951219512195","78.4463414634146","78.5975609756098","79.1","79.8","80.0512195121951","80.3","80.7","80.7024390243902","80.8536585365854","81.1024390243903","80.9536585365854","81.4512195121951","81.5512195121951"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Djibouti","DJI","57.022","57.1","57.235","57.427","57.682","57.991","58.34","58.719","59.124","59.561","60.062","60.667","61.395","62.239","63.171","64.136","65.064","65.893","66.582","67.112","67.49"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Dominica","DMA","NA","NA","76.5975609756098","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Dominican Republic","DOM","69.429","69.69","69.957","70.227","70.499","70.771","71.041","71.304","71.559","71.806","72.046","72.284","72.523","72.763","73.003","73.241","73.471","73.689","73.892","74.081","74.257"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Ecuador","ECU","72.761","73.078","73.371","73.641","73.887","74.112","74.319","74.514","74.705","74.895","75.089","75.289","75.495","75.707","75.923","76.143","76.365","76.584","76.8","77.01","77.216"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Egypt, Arab Rep.","EGY","68.602","68.796","68.961","69.116","69.271","69.434","69.608","69.788","69.971","70.159","70.349","70.543","70.736","70.928","71.117","71.302","71.482","71.656","71.825","71.99","72.15"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","El Salvador","SLV","68.875","69.162","69.432","69.68","69.908","70.124","70.333","70.542","70.756","70.978","71.21","71.449","71.692","71.935","72.175","72.412","72.644","72.872","73.096","73.317","73.533"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Equatorial Guinea","GNQ","53.279","53.581","53.84","54.064","54.263","54.449","54.638","54.842","55.07","55.329","55.622","55.945","56.288","56.642","57.001","57.359","57.713","58.061","58.402","58.735","59.057"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Eritrea","ERI","55.273","55.864","56.5","57.191","57.932","58.707","59.487","60.243","60.952","61.602","62.193","62.732","63.238","63.726","64.201","64.664","65.111","65.538","65.941","66.321","66.679"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Eswatini","SWZ","47.49","45.799","44.41","43.372","42.731","42.518","42.733","43.308","44.17","45.275","46.601","48.141","49.862","51.699","53.569","55.359","56.962","58.319","59.401","60.194","60.721"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Ethiopia","ETH","51.941","52.595","53.349","54.211","55.174","56.223","57.334","58.467","59.581","60.645","61.627","62.505","63.281","63.961","64.547","65.048","65.482","65.872","66.24","66.597","66.953"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Faroe Islands","FRO","78.4365853658537","78.6414634146341","78.8439024390244","78.9439024390244","79.0926829268293","79.290243902439","79.6390243902439","79.9878048780488","80.1365853658537","80.3853658536585","80.6878048780488","80.9390243902439","81.190243902439","81.4414634146341","81.5926829268293","81.7926829268293","82.0926829268293","82.2926829268293","82.5439024390244","82.7926829268293","83.0926829268293"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Fiji","FJI","65.687","65.863","66.022","66.152","66.247","66.313","66.362","66.413","66.477","66.559","66.655","66.759","66.859","66.95","67.03","67.103","67.175","67.252","67.341","67.444","67.561"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Finland","FIN","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","80.9756097560976","81.1804878048781","81.4804878048781","81.4292682926829","81.6317073170732","81.7341463414634","81.9829268292683","82.1317073170732"
